Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
705289.5 ; 0.5594949
705293.1 ; 0.5511518
705300.3 ; 0.5375497
705307.5 ; 0.5269396
705314.7 ; 0.5184119
705325.2 ; 0.5085616
705335.6 ; 0.5009157
705356.4 ; 0.4896874
705377.3 ; 0.4818756
705398.1 ; 0.4762653
705439.8 ; 0.4689194
705481.5 ; 0.4646846
705573.6 ; 0.4610517
705757.8 ; 0.4639541
705942.0 ; 0.4729068
706310.3 ; 0.5005604
706719.0 ; 0.542319
707127.6 ; 0.5935006
707536.2 ; 0.6512469
707740.5 ; 0.6802551
707842.7 ; 0.6928162
707893.8 ; 0.6975744
707944.8 ; 0.7001551
707967.9 ; 0.7001156
707990.9 ; 0.6988481
708012.5 ; 0.6959635
708023.3 ; 0.693628
708034.1 ; 0.6904695
708044.9 ; 0.6862546
708050.3 ; 0.6836817
708055.7 ; 0.680791
708061.1 ; 0.6776349
708063.8 ; 0.6759999
708066.5 ; 0.6743683
708069.2 ; 0.6727884
708071.9 ; 0.671326
708074.6 ; 0.6700689
708077.2 ; 0.6691588
708079.6 ; 0.6686925
708081.9 ; 0.6686999
708084.3 ; 0.6693244
708086.6 ; 0.6706719
708089.0 ; 0.6730518
708091.3 ; 0.6764716
708093.6 ; 0.6812298
708095.9 ; 0.6875665
708098.3 ; 0.6961389
708100.6 ; 0.7065097
708103.0 ; 0.7198786
708105.3 ; 0.7354085
708107.7 ; 0.754727
708110.0 ; 0.7764588
708112.3 ; 0.801531
708114.6 ; 0.8300798
708119.3 ; 0.8994501
708124.0 ; 0.9831161
708133.3 ; 1.180928
708139.7 ; 1.326144
708143.4 ; 1.405933
708147.0 ; 1.476512
708151.2 ; 1.54602
708155.0 ; 1.593825
708155.4 ; 1.597924
708156.5 ; 1.608232
708157.5 ; 1.616356
708159.6 ; 1.629472
708162.8 ; 1.639042
708166.0 ; 1.636172
708171.2 ; 1.606836
708176.4 ; 1.551811
708185.6 ; 1.414929
708190.2 ; 1.339129
708194.7 ; 1.266538
708199.3 ; 1.197457
708201.6 ; 1.165631
708203.9 ; 1.135875
708206.2 ; 1.108298
708208.5 ; 1.082945
708210.8 ; 1.059807
708213.1 ; 1.038833
708215.4 ; 1.019933
708217.7 ; 1.002994
708220.0 ; 0.987881
708222.3 ; 0.9744497
708224.6 ; 0.9625498
708226.9 ; 0.9520311
708229.2 ; 0.9427471
708231.4 ; 0.9348937
708234.0 ; 0.9267492
708236.6 ; 0.9196737
708239.2 ; 0.9135134
708241.8 ; 0.9081334
708244.4 ; 0.9034165
708247.0 ; 0.8992625
708252.2 ; 0.8923167
708257.4 ; 0.886767
708262.6 ; 0.8822467
708272.9 ; 0.8754187
708283.3 ; 0.8704782
708293.7 ; 0.8668704
708314.4 ; 0.8623412
708334.0 ; 0.8602088
708381.7 ; 0.8600061
708429.3 ; 0.863734
708524.6 ; 0.8766769
708715.2 ; 0.9124918
709096.3 ; 0.9976877
710172.4 ; 1.286422
711248.4 ; 1.616919
712324.4 ; 1.964838
712862.4 ; 2.139817
713131.4 ; 2.226084
713400.4 ; 2.311375
713536.0 ; 2.354208
713671.6 ; 2.397516
713739.4 ; 2.41973
713807.2 ; 2.442727
713875.0 ; 2.467246
713942.8 ; 2.49473
713992.8 ; 2.518603
714017.8 ; 2.532459
714042.7 ; 2.548193
714067.7 ; 2.566803
714092.7 ; 2.589523
714117.7 ; 2.618426
714130.2 ; 2.636216
714142.6 ; 2.656872
714155.1 ; 2.681611
714167.6 ; 2.711527
714180.1 ; 2.74842
714192.6 ; 2.794953
714205.1 ; 2.855163
714211.4 ; 2.892553
714217.6 ; 2.935319
714223.9 ; 2.986236
714230.1 ; 3.045424
714236.4 ; 3.117055
714242.6 ; 3.201655
714249.8 ; 3.322087
714256.9 ; 3.470447
714264.0 ; 3.655898
714271.1 ; 3.886929
714278.3 ; 4.176278
714285.4 ; 4.522325
714292.5 ; 4.930539
714299.6 ; 5.395371
714322.3 ; 7.010271
714328.0 ; 7.349774
714333.7 ; 7.618928
714339.4 ; 7.799111
714345.0 ; 7.877168
714351.5 ; 7.83872
714358.0 ; 7.667375
714364.5 ; 7.381543
714371.0 ; 7.009086
714384.0 ; 6.134122
714390.5 ; 5.691768
714396.9 ; 5.282656
714404.0 ; 4.875013
714411.1 ; 4.523653
714418.2 ; 4.229023
714425.3 ; 3.986604
714432.4 ; 3.789381
714439.5 ; 3.629675
714446.6 ; 3.500262
714453.6 ; 3.396252
714460.4 ; 3.312963
714467.2 ; 3.243555
714474.0 ; 3.18523
714480.7 ; 3.136483
714487.5 ; 3.094186
714494.2 ; 3.058306
714507.7 ; 2.999656
714521.3 ; 2.95439
714534.8 ; 2.919364
714548.3 ; 2.89165
714561.8 ; 2.869463
714579.9 ; 2.846191
714597.9 ; 2.8285
714615.9 ; 2.814851
714633.9 ; 2.804296
714670.0 ; 2.789871
714706.0 ; 2.781632
714747.3 ; 2.777093
714788.5 ; 2.775927
714870.9 ; 2.779418
714953.3 ; 2.787152
715035.7 ; 2.796613
715133.7 ; 2.808054
715231.6 ; 2.81791
715280.6 ; 2.821714
715329.5 ; 2.824503
715378.5 ; 2.826234
715427.4 ; 2.827136
715466.1 ; 2.828173
715485.4 ; 2.829437
715504.7 ; 2.83188
715524.0 ; 2.836513
715543.3 ; 2.845153
715553.0 ; 2.851964
715562.6 ; 2.861131
715572.3 ; 2.873769
715581.9 ; 2.890926
715591.0 ; 2.913183
715600.0 ; 2.943312
715609.0 ; 2.984949
715618.0 ; 3.043188
715627.0 ; 3.125548
715631.5 ; 3.179014
715636.0 ; 3.242897
715640.5 ; 3.31921
715645.0 ; 3.410244
715649.5 ; 3.518533
715654.0 ; 3.646787
715661.2 ; 3.900389
715668.3 ; 4.217494
715675.5 ; 4.613832
715682.6 ; 5.078513
715696.9 ; 6.185853
715704.0 ; 6.765298
715711.1 ; 7.310415
715719.1 ; 7.826244
715727.0 ; 8.178821
715731.0 ; 8.285257
715736.7 ; 8.347393
715742.4 ; 8.305847
715748.1 ; 8.169428
715753.7 ; 7.95753
715765.0 ; 7.370264
715776.3 ; 6.697735
715783.8 ; 6.265822
715791.2 ; 5.877057
715798.7 ; 5.531319
715806.1 ; 5.239954
715813.6 ; 4.99199
715821.0 ; 4.788378
715828.4 ; 4.619125
715835.8 ; 4.478131
715843.3 ; 4.35862
715850.7 ; 4.259334
715858.2 ; 4.173957
715865.6 ; 4.101945
715873.1 ; 4.039086
715880.5 ; 3.985306
715895.3 ; 3.897081
715910.2 ; 3.828004
715925.0 ; 3.773826
715939.9 ; 3.730312
715954.7 ; 3.695627
715972.2 ; 3.663233
715989.7 ; 3.638179
716024.6 ; 3.604269
716059.6 ; 3.585943
716094.5 ; 3.579299
716150.5 ; 3.587604
716206.4 ; 3.614425
716284.5 ; 3.679556
716362.6 ; 3.780111
716440.7 ; 3.924206
716518.7 ; 4.125277
716596.8 ; 4.40322
716674.9 ; 4.779461
716753.0 ; 5.278536
716831.0 ; 5.875067
716919.5 ; 6.570704
716963.8 ; 6.859719
717008.0 ; 7.06472
717052.3 ; 7.165628
717090.1 ; 7.165702
717127.9 ; 7.094455
717203.4 ; 6.795909
717278.9 ; 6.407733
717354.4 ; 6.019935
717429.9 ; 5.676801
717505.4 ; 5.390139
717580.9 ; 5.157024
717656.4 ; 4.96919
717781.6 ; 4.734545
717906.7 ; 4.568629
718031.8 ; 4.451045
718156.9 ; 4.362518
718407.1 ; 4.246827
718657.3 ; 4.179551
719246.0 ; 4.107056
719717.0 ; 4.08334
719952.5 ; 4.075632
720188.0 ; 4.069768
720305.8 ; 4.067864
720423.5 ; 4.067374
720541.3 ; 4.069644
720659.0 ; 4.077486
720751.1 ; 4.091445
720797.1 ; 4.102718
720843.1 ; 4.118998
720889.1 ; 4.142451
720935.1 ; 4.176689
720981.1 ; 4.227777
721004.1 ; 4.262556
721027.1 ; 4.306086
721047.2 ; 4.353706
721067.3 ; 4.413076
721087.4 ; 4.487854
721107.4 ; 4.58269
721127.5 ; 4.705863
721147.5 ; 4.866465
721157.6 ; 4.96648
721167.6 ; 5.081187
721177.6 ; 5.214543
721187.6 ; 5.370212
721199.2 ; 5.584474
721210.8 ; 5.842356
721222.4 ; 6.152386
721233.9 ; 6.519522
721245.5 ; 6.956717
721257.1 ; 7.462914
721280.2 ; 8.635897
721294.2 ; 9.375453
721308.1 ; 10.02706
721322.1 ; 10.4959
721329.1 ; 10.63136
721336.0 ; 10.69083
721343.7 ; 10.66767
721351.4 ; 10.55289
721366.8 ; 10.08744
721382.2 ; 9.408589
721397.6 ; 8.649061
721413.0 ; 7.914612
721428.4 ; 7.265521
721443.8 ; 6.722314
721459.1 ; 6.283829
721468.2 ; 6.065297
721477.3 ; 5.874105
721486.4 ; 5.706909
721495.5 ; 5.560634
721513.7 ; 5.320259
721531.9 ; 5.135313
721550.1 ; 4.993157
721568.3 ; 4.885065
721586.5 ; 4.805046
721604.7 ; 4.749158
721629.0 ; 4.709358
721641.2 ; 4.704867
721657.9 ; 4.717473
721674.6 ; 4.755104
721691.3 ; 4.823302
721708.0 ; 4.93048
721724.7 ; 5.088993
721741.4 ; 5.316308
721758.1 ; 5.635866
721774.7 ; 6.0733
721787.5 ; 6.510322
721800.3 ; 7.043951
721825.9 ; 8.374697
721838.7 ; 9.10921
721851.5 ; 9.810825
721864.3 ; 10.40214
721877.0 ; 10.80835
721886.8 ; 10.96816
721894.5 ; 10.99402
721902.2 ; 10.93527
721917.5 ; 10.60305
721948.1 ; 9.447061
721963.5 ; 8.816193
721978.8 ; 8.238991
721994.1 ; 7.733968
722009.4 ; 7.304438
722019.6 ; 7.057011
722029.7 ; 6.839404
722039.9 ; 6.64424
722050.0 ; 6.472433
722070.3 ; 6.18119
722090.6 ; 5.947401
722110.9 ; 5.756882
722131.2 ; 5.59931
722151.5 ; 5.467454
722171.7 ; 5.356497
722193.4 ; 5.255204
722215.0 ; 5.169099
722258.3 ; 5.029924
722301.6 ; 4.923437
722344.9 ; 4.839248
722388.2 ; 4.770643
722431.5 ; 4.714053
722518.1 ; 4.626324
722642.7 ; 4.538236
722767.2 ; 4.476681
723016.2 ; 4.394579
723265.2 ; 4.342428
723514.2 ; 4.304186
724033.8 ; 4.251133
724726.6 ; 4.213584
725138.0 ; 4.210813
725549.4 ; 4.232411
725755.1 ; 4.258197
725960.8 ; 4.300635
726166.5 ; 4.365976
726372.2 ; 4.469192
726567.1 ; 4.622828
726664.5 ; 4.730636
726761.9 ; 4.867982
726859.4 ; 5.045184
726956.8 ; 5.275989
727054.2 ; 5.579504
727151.6 ; 5.993821
727215.9 ; 6.348829
727280.2 ; 6.790035
727344.5 ; 7.341151
727408.8 ; 8.030356
727473.1 ; 8.887036
727537.4 ; 9.93166
727601.7 ; 11.15899
727666.0 ; 12.47283
727708.0 ; 13.29274
727750.0 ; 13.99271
727792.0 ; 14.48004
727834.0 ; 14.67853
727869.1 ; 14.59476
727904.2 ; 14.29007
727939.3 ; 13.79659
727974.3 ; 13.16511
728114.6 ; 10.2227
728184.8 ; 8.947594
728254.9 ; 7.908962
728325.1 ; 7.08542
728395.2 ; 6.441262
728437.5 ; 6.121962
728479.7 ; 5.845891
728564.1 ; 5.396035
728648.6 ; 5.049959
728733.0 ; 4.779405
728817.5 ; 4.563717
728901.9 ; 4.389114
729070.7 ; 4.126443
729225.5 ; 3.950317
729380.3 ; 3.813545
729535.1 ; 3.703575
729689.9 ; 3.612451
729999.5 ; 3.4646
730309.1 ; 3.344246
730421.6 ; 3.304565
730632.7 ; 3.233845
730843.8 ; 3.166648
730949.4 ; 3.134124
731054.9 ; 3.10267
731160.5 ; 3.072896
731213.3 ; 3.059159
731266.0 ; 3.046683
731322.3 ; 3.035642
731378.5 ; 3.02868
731404.9 ; 3.027604
731431.3 ; 3.028592
731457.7 ; 3.03236
731484.1 ; 3.039917
731510.5 ; 3.052893
731536.9 ; 3.073869
731563.3 ; 3.106773
731576.5 ; 3.129568
731589.7 ; 3.158073
731603.8 ; 3.196611
731617.9 ; 3.24606
731632.0 ; 3.310061
731646.0 ; 3.393188
731660.1 ; 3.50436
731667.2 ; 3.574257
731674.2 ; 3.654781
731681.3 ; 3.750689
731688.3 ; 3.862255
731695.3 ; 3.994338
731702.3 ; 4.151351
731711.8 ; 4.413974
731721.3 ; 4.748444
731730.8 ; 5.173354
731740.3 ; 5.707721
731749.8 ; 6.366439
731759.3 ; 7.15298
731778.2 ; 9.002412
731788.2 ; 10.00175
731798.1 ; 10.86462
731808.1 ; 11.48813
731813.1 ; 11.67537
731818.0 ; 11.76831
731826.4 ; 11.71384
731834.8 ; 11.40488
731843.2 ; 10.88585
731851.6 ; 10.22027
731868.4 ; 8.719328
731876.8 ; 7.994487
731885.2 ; 7.333508
731894.7 ; 6.681147
731904.2 ; 6.13256
731913.7 ; 5.679318
731923.1 ; 5.311297
731932.6 ; 5.00621
731942.1 ; 4.755109
731951.6 ; 4.546896
731961.0 ; 4.374393
731969.8 ; 4.237125
731978.6 ; 4.118872
731987.4 ; 4.016248
731996.2 ; 3.926566
732013.8 ; 3.777869
732031.4 ; 3.660142
732049.0 ; 3.564991
732066.6 ; 3.486614
732084.2 ; 3.420882
732101.7 ; 3.365186
732119.3 ; 3.316864
732136.9 ; 3.274765
732172.0 ; 3.205019
732207.2 ; 3.148962
732242.3 ; 3.102804
732277.5 ; 3.063663
732312.6 ; 3.030003
732382.9 ; 2.973357
732469.5 ; 2.916885
732556.0 ; 2.86957
732642.6 ; 2.828005
732729.1 ; 2.790238
732902.2 ; 2.721468
733075.3 ; 2.658122
733421.6 ; 2.538329
733767.8 ; 2.421185
734373.7 ; 2.212447
734979.6 ; 1.995
735282.6 ; 1.883429
735585.5 ; 1.772741
735888.4 ; 1.668139
736191.3 ; 1.581423
736321.2 ; 1.556392
736451.0 ; 1.544417
736624.1 ; 1.561954
736710.7 ; 1.593337
736797.2 ; 1.647663
736883.8 ; 1.73305
736970.3 ; 1.864246
737013.6 ; 1.954061
737056.9 ; 2.064283
737100.2 ; 2.199485
737143.4 ; 2.364979
737198.4 ; 2.631423
737253.4 ; 2.97844
737308.4 ; 3.43144
737335.9 ; 3.707673
737363.3 ; 4.022015
737390.8 ; 4.381583
737418.3 ; 4.791175
737445.8 ; 5.258335
737473.2 ; 5.787283
737500.7 ; 6.387673
737528.2 ; 7.063452
737555.7 ; 7.819807
737583.1 ; 8.657869
737617.3 ; 9.827253
737651.4 ; 11.13305
737685.5 ; 12.57422
737719.6 ; 14.11808
737787.8 ; 17.14579
737804.9 ; 17.73553
737821.9 ; 18.16258
737839.0 ; 18.39296
737856.0 ; 18.40165
737872.6 ; 18.19488
737889.2 ; 17.79005
737922.4 ; 16.51294
737988.7 ; 13.20726
738021.9 ; 11.65218
738055.0 ; 10.29882
738088.2 ; 9.144426
738121.3 ; 8.176385
738143.9 ; 7.605302
738166.5 ; 7.096635
738189.1 ; 6.642241
738211.7 ; 6.23497
738256.9 ; 5.538418
738302.0 ; 4.971252
738347.2 ; 4.496087
738392.4 ; 4.093906
738437.6 ; 3.751208
738482.7 ; 3.456788
738551.8 ; 3.07785
738620.8 ; 2.766527
738689.8 ; 2.506009
738758.8 ; 2.284838
738827.9 ; 2.095644
738896.9 ; 1.931159
738965.9 ; 1.786716
739034.9 ; 1.658407
739110.1 ; 1.538087
739147.7 ; 1.484681
739185.2 ; 1.436062
739222.8 ; 1.39249
739260.4 ; 1.355787
739279.2 ; 1.340807
739298.0 ; 1.328774
739316.8 ; 1.320563
739335.5 ; 1.317582
739348.3 ; 1.319664
739361.1 ; 1.326354
739373.9 ; 1.339289
739386.6 ; 1.360732
739399.4 ; 1.394901
739405.8 ; 1.418582
739412.1 ; 1.447617
739418.5 ; 1.484446
739424.9 ; 1.530684
739431.3 ; 1.588988
739437.6 ; 1.66151
739444.4 ; 1.761465
739451.1 ; 1.888097
739457.8 ; 2.049914
739464.5 ; 2.254648
739471.2 ; 2.509485
739477.9 ; 2.819365
739484.6 ; 3.18475
739491.3 ; 3.599203
739509.4 ; 4.813317
739518.4 ; 5.324451
739522.9 ; 5.518043
739527.4 ; 5.657471
739534.0 ; 5.750432
739539.5 ; 5.720836
739544.9 ; 5.59953
739550.3 ; 5.396187
739555.7 ; 5.125496
739566.5 ; 4.455905
739577.3 ; 3.739353
739583.6 ; 3.347602
739589.8 ; 2.998887
739596.0 ; 2.693279
739602.2 ; 2.432083
739608.4 ; 2.212922
739614.6 ; 2.031249
739620.8 ; 1.8816
739627.0 ; 1.758466
739633.3 ; 1.65534
739639.5 ; 1.571147
739645.7 ; 1.500585
739651.9 ; 1.44086
739658.1 ; 1.38979
739664.3 ; 1.34568
739676.7 ; 1.273379
739689.2 ; 1.216141
739701.6 ; 1.170238
739714.0 ; 1.132169
739726.4 ; 1.099922
739745.1 ; 1.059351
739763.7 ; 1.025996
739782.3 ; 0.9977204
739800.9 ; 0.973287
739838.2 ; 0.9326376
739875.4 ; 0.8996734
739912.7 ; 0.8719288
739949.9 ; 0.8484438
740024.4 ; 0.8104725
740107.2 ; 0.7788236
740190.0 ; 0.7565231
740355.5 ; 0.7361703
740505.4 ; 0.7419395
740655.2 ; 0.7699683
740805.0 ; 0.8191938
740954.8 ; 0.8886583
741104.6 ; 0.9772904
741254.4 ; 1.083815
741404.2 ; 1.206814
741554.0 ; 1.347473
741703.9 ; 1.493849
741853.7 ; 1.656924
742153.3 ; 1.983775
742752.5 ; 2.620882
743020.7 ; 2.867469
743288.8 ; 3.081285
743556.9 ; 3.262557
743825.0 ; 3.408539
744273.9 ; 3.560895
744386.2 ; 3.581883
744498.4 ; 3.595499
744610.6 ; 3.601073
744666.7 ; 3.600031
744722.8 ; 3.595958
744760.4 ; 3.591583
744779.2 ; 3.589076
744797.9 ; 3.586643
744816.7 ; 3.584776
744835.4 ; 3.584658
744844.8 ; 3.586015
744854.2 ; 3.589121
744863.6 ; 3.595078
744872.9 ; 3.605604
744880.3 ; 3.619248
744887.6 ; 3.639758
744895.0 ; 3.671121
744902.3 ; 3.717134
744906.0 ; 3.748023
744909.7 ; 3.785152
744913.4 ; 3.829451
744917.0 ; 3.880326
744924.3 ; 4.010359
744931.6 ; 4.180514
744941.0 ; 4.460049
744950.3 ; 4.79034
744959.6 ; 5.139754
744964.3 ; 5.307651
744968.9 ; 5.456931
744974.5 ; 5.608966
744980.0 ; 5.717509
744982.8 ; 5.755034
744986.7 ; 5.786167
744990.5 ; 5.792614
744998.2 ; 5.737035
745005.9 ; 5.603938
745013.5 ; 5.420884
745025.3 ; 5.096481
745031.2 ; 4.938048
745037.0 ; 4.793842
745042.9 ; 4.662516
745048.7 ; 4.549895
745054.6 ; 4.451851
745060.4 ; 4.370433
745068.0 ; 4.283191
745075.5 ; 4.214831
745083.1 ; 4.159596
745090.6 ; 4.115748
745098.2 ; 4.079596
745105.7 ; 4.050236
745120.8 ; 4.005003
745135.9 ; 3.972745
745151.0 ; 3.949333
745166.1 ; 3.932334
745181.1 ; 3.920341
745199.0 ; 3.911192
745216.9 ; 3.906831
745246.0 ; 3.908887
745275.1 ; 3.921713
745304.2 ; 3.945655
745333.2 ; 3.982751
745362.3 ; 4.037782
745391.3 ; 4.11665
745420.4 ; 4.229052
745449.4 ; 4.388357
745473.7 ; 4.573623
745498.0 ; 4.825401
745522.3 ; 5.168904
745546.5 ; 5.634223
745570.8 ; 6.261281
745595.1 ; 7.07424
745643.6 ; 9.087844
745664.3 ; 9.876494
745674.7 ; 10.1897
745685.0 ; 10.42314
745698.9 ; 10.59818
745709.9 ; 10.61701
745720.9 ; 10.53457
745742.9 ; 10.1191
745786.9 ; 8.799033
745808.9 ; 8.132593
745830.9 ; 7.541345
745852.9 ; 7.038835
745874.8 ; 6.622069
745889.7 ; 6.380277
745904.5 ; 6.168975
745919.4 ; 5.981498
745934.2 ; 5.81697
745963.9 ; 5.540664
745993.5 ; 5.321544
746023.2 ; 5.142949
746052.8 ; 4.995816
746082.5 ; 4.872471
746112.1 ; 4.768545
746175.4 ; 4.592765
746238.7 ; 4.460661
746302.0 ; 4.357689
746365.3 ; 4.274149
746491.9 ; 4.143607
746618.5 ; 4.043675
746855.9 ; 3.898505
747093.3 ; 3.778049
747568.1 ; 3.561202
747979.6 ; 3.373723
748391.1 ; 3.179573
748596.9 ; 3.081834
748802.6 ; 2.989358
749008.3 ; 2.914066
749111.2 ; 2.888266
749214.0 ; 2.879965
749298.0 ; 2.89213
749381.9 ; 2.929767
749465.8 ; 3.005216
749549.7 ; 3.137429
749633.6 ; 3.354539
749675.6 ; 3.507805
749717.5 ; 3.698725
749759.5 ; 3.937062
749801.4 ; 4.229329
749843.4 ; 4.582321
749885.3 ; 5.00576
749942.7 ; 5.722988
750000.0 ; 6.549345
750096.0 ; 8.012877
750144.0 ; 8.622404
750192.0 ; 9.036578
750235.2 ; 9.197258
750272.2 ; 9.169926
750309.1 ; 9.009557
750383.0 ; 8.399038
750456.9 ; 7.620445
750530.8 ; 6.832481
750604.7 ; 6.113436
750678.6 ; 5.486392
750752.5 ; 4.948196
750826.4 ; 4.48599
750884.3 ; 4.167742
751000.0 ; 3.623364
751089.1 ; 3.268383
751178.2 ; 2.950306
751267.3 ; 2.662372
751356.3 ; 2.401438
751448.1 ; 2.157581
751539.9 ; 1.939238
751631.7 ; 1.735198
751723.4 ; 1.559603
751815.2 ; 1.412256
751907.0 ; 1.296176
751998.8 ; 1.215725
752090.5 ; 1.175287
752138.6 ; 1.171487
752186.7 ; 1.179501
752234.8 ; 1.199882
752282.9 ; 1.233026
752379.1 ; 1.334705
752475.3 ; 1.48102
752573.8 ; 1.672606
752672.3 ; 1.892901
752869.3 ; 2.375142
753066.3 ; 2.856565
753263.2 ; 3.285668
753460.2 ; 3.643979
753657.1 ; 3.928589
754051.0 ; 4.344354
754165.0 ; 4.442071
754464.3 ; 4.6933
754763.5 ; 4.999998
754913.2 ; 5.208454
755062.8 ; 5.479243
755212.4 ; 5.848993
755362.0 ; 6.356493
755452.5 ; 6.766004
755543.0 ; 7.275223
755633.5 ; 7.90866
755724.0 ; 8.691544
755814.5 ; 9.643208
755905.0 ; 10.75877
756086.0 ; 13.15737
756183.5 ; 14.14403
756232.3 ; 14.43479
756281.0 ; 14.55333
756331.8 ; 14.48287
756382.6 ; 14.22659
756484.1 ; 13.28362
756687.1 ; 10.75366
756788.6 ; 9.600671
756890.1 ; 8.627777
756991.6 ; 7.829261
757093.1 ; 7.180562
757220.9 ; 6.535224
757348.7 ; 6.033762
757476.5 ; 5.637749
757604.3 ; 5.319539
757859.9 ; 4.843949
758115.4 ; 4.496558
758407.4 ; 4.189001
758526.1 ; 4.078366
758644.7 ; 3.970295
758763.4 ; 3.860046
758822.7 ; 3.802667
758882.0 ; 3.743767
758911.7 ; 3.714482
758941.4 ; 3.686858
758971.1 ; 3.663935
758985.9 ; 3.656246
759000.7 ; 3.653115
759012.1 ; 3.655529
759023.5 ; 3.664296
759034.9 ; 3.682465
759046.3 ; 3.714753
759057.7 ; 3.768571
759069.1 ; 3.855548
759074.8 ; 3.916741
759080.5 ; 3.993487
759086.2 ; 4.089248
759091.9 ; 4.20797
759098.2 ; 4.371096
759104.5 ; 4.57349
759110.8 ; 4.820618
759117.1 ; 5.116523
759129.7 ; 5.85668
759142.2 ; 6.746218
759150.4 ; 7.359074
759158.6 ; 7.937603
759166.8 ; 8.426704
759175.0 ; 8.777415
759179.7 ; 8.902594
759187.3 ; 8.979471
759194.9 ; 8.905709
759202.5 ; 8.701213
759210.1 ; 8.397381
759225.3 ; 7.635395
759232.9 ; 7.240947
759240.5 ; 6.867778
759249.6 ; 6.465717
759258.7 ; 6.119813
759267.8 ; 5.828925
759276.9 ; 5.586939
759286.0 ; 5.386025
759295.1 ; 5.218523
759304.2 ; 5.077792
759313.3 ; 4.958424
759322.4 ; 4.85616
759331.5 ; 4.767698
759349.7 ; 4.622518
759367.9 ; 4.508423
759386.1 ; 4.416331
759404.3 ; 4.340302
759422.5 ; 4.27626
759458.9 ; 4.173428
759506.5 ; 4.072334
759554.1 ; 3.99495
759649.3 ; 3.880134
759744.5 ; 3.794414
759839.7 ; 3.725195
760074.9 ; 3.590043
760310.1 ; 3.481135
760780.5 ; 3.297295
761721.2 ; 2.978963
762841.1 ; 2.608999
763401.1 ; 2.41386
763961.0 ; 2.214445
764207.4 ; 2.134346
764330.6 ; 2.102029
764453.7 ; 2.083084
764532.1 ; 2.084919
764610.5 ; 2.107861
764649.7 ; 2.133592
764688.9 ; 2.175127
764728.1 ; 2.24109
764747.7 ; 2.287598
764767.3 ; 2.346672
764784.1 ; 2.410338
764800.9 ; 2.489871
764817.7 ; 2.59038
764834.5 ; 2.718841
764851.3 ; 2.884896
764868.1 ; 3.102033
764884.9 ; 3.388818
764893.3 ; 3.565677
764901.7 ; 3.769357
764915.7 ; 4.177797
764929.6 ; 4.679495
764943.5 ; 5.279252
764957.4 ; 5.956799
764971.3 ; 6.657771
764985.2 ; 7.291298
764999.1 ; 7.746205
765006.1 ; 7.875468
765013.0 ; 7.926024
765019.7 ; 7.898954
765026.3 ; 7.800114
765039.5 ; 7.411016
765052.7 ; 6.833065
765065.9 ; 6.162122
765079.2 ; 5.480545
765092.4 ; 4.859076
765105.6 ; 4.322111
765118.8 ; 3.875815
765133.5 ; 3.47626
765148.2 ; 3.162065
765162.9 ; 2.914839
765177.5 ; 2.720108
765192.2 ; 2.563
765206.8 ; 2.436507
765221.5 ; 2.33196
765236.1 ; 2.245621
765252.0 ; 2.166986
765267.9 ; 2.100947
765299.7 ; 1.996895
765331.5 ; 1.919226
765363.2 ; 1.859583
765395.0 ; 1.812404
765426.8 ; 1.774203
765490.3 ; 1.716276
765539.2 ; 1.685242
765563.6 ; 1.674474
765588.0 ; 1.668988
765597.8 ; 1.669478
765607.6 ; 1.67272
765617.4 ; 1.680385
765627.1 ; 1.695232
765636.9 ; 1.72266
765641.8 ; 1.743523
765646.7 ; 1.770968
765651.6 ; 1.806688
765656.5 ; 1.852596
765661.4 ; 1.910742
765666.2 ; 1.981512
765670.5 ; 2.057904
765674.8 ; 2.147487
765683.4 ; 2.367051
765692.0 ; 2.634252
765700.5 ; 2.925203
765706.7 ; 3.135509
765712.8 ; 3.323776
765718.9 ; 3.478384
765725.0 ; 3.586585
765727.5 ; 3.615402
765734.6 ; 3.64479
765741.6 ; 3.599721
765748.7 ; 3.48977
765755.7 ; 3.335745
765766.2 ; 3.064208
765771.4 ; 2.928371
765776.6 ; 2.799399
765781.8 ; 2.681009
765787.0 ; 2.575319
765792.2 ; 2.483089
765797.4 ; 2.404051
765802.9 ; 2.333744
765808.4 ; 2.275537
765813.9 ; 2.227679
765819.4 ; 2.188463
765830.4 ; 2.13004
765841.3 ; 2.090984
765852.3 ; 2.064331
765863.2 ; 2.046717
765885.1 ; 2.029046
765911.5 ; 2.028367
765937.8 ; 2.04275
765990.4 ; 2.10375
766062.6 ; 2.24907
766134.7 ; 2.47355
766206.8 ; 2.784592
766242.9 ; 2.980153
766278.9 ; 3.206347
766315.0 ; 3.463358
766351.0 ; 3.757146
766423.1 ; 4.458901
766495.2 ; 5.292961
766567.3 ; 6.192679
766645.7 ; 7.09126
766684.9 ; 7.444051
766724.0 ; 7.699482
766776.3 ; 7.866065
766815.5 ; 7.85675
766854.6 ; 7.743206
766932.8 ; 7.273483
767089.2 ; 5.935171
767167.4 ; 5.276027
767245.6 ; 4.685208
767323.8 ; 4.170433
767402.0 ; 3.726893
767514.3 ; 3.20245
767626.6 ; 2.76615
767738.9 ; 2.418804
767851.1 ; 2.124599
767963.4 ; 1.878643
768075.7 ; 1.67292
768188.0 ; 1.501821
768300.2 ; 1.36181
768423.9 ; 1.240435
768547.6 ; 1.151874
