Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
522870.9 ; 2.3797
522886.1 ; 2.379065
522901.3 ; 2.378585
522908.9 ; 2.378442
522916.5 ; 2.378398
522923.6 ; 2.378485
522930.7 ; 2.378756
522937.8 ; 2.379308
522944.9 ; 2.380331
522948.5 ; 2.381141
522952.0 ; 2.382217
522955.6 ; 2.383746
522959.1 ; 2.385823
522962.7 ; 2.388839
522966.2 ; 2.393006
522968.0 ; 2.395788
522969.8 ; 2.399118
522971.6 ; 2.403101
522973.3 ; 2.407572
522975.4 ; 2.414223
522977.4 ; 2.421937
522979.5 ; 2.431761
522981.5 ; 2.443056
522983.6 ; 2.4573
522985.6 ; 2.473492
522987.6 ; 2.49262
522989.6 ; 2.515069
522991.7 ; 2.542645
522993.7 ; 2.573128
522995.7 ; 2.608108
522997.7 ; 2.647925
522999.8 ; 2.695256
523001.8 ; 2.745815
523003.8 ; 2.801848
523005.8 ; 2.863362
523010.2 ; 3.017145
523014.5 ; 3.188423
523023.2 ; 3.564271
523027.8 ; 3.751132
523032.3 ; 3.904044
523035.1 ; 3.977277
523037.8 ; 4.028455
523042.0 ; 4.065654
523044.9 ; 4.059706
523047.8 ; 4.028222
523051.0 ; 3.965811
523054.1 ; 3.881038
523059.9 ; 3.674201
523065.7 ; 3.433781
523071.2 ; 3.205134
523074.0 ; 3.096098
523076.7 ; 2.998361
523079.5 ; 2.906021
523082.2 ; 2.826394
523085.0 ; 2.75382
523087.7 ; 2.693297
523090.4 ; 2.641571
523093.0 ; 2.59942
523095.7 ; 2.562794
523098.3 ; 2.533584
523099.7 ; 2.520031
523101.0 ; 2.508671
523103.6 ; 2.489105
523106.2 ; 2.473162
523108.8 ; 2.460206
523111.5 ; 2.44932
523114.1 ; 2.440823
523116.7 ; 2.433878
523119.3 ; 2.428163
523122.0 ; 2.423254
523124.6 ; 2.419302
523127.2 ; 2.415948
523129.8 ; 2.413065
523134.0 ; 2.409169
523138.2 ; 2.405966
523142.4 ; 2.403264
523146.6 ; 2.400935
523155.0 ; 2.397082
523163.4 ; 2.393983
523170.8 ; 2.391691
523178.2 ; 2.389707
523192.9 ; 2.386431
523207.6 ; 2.383782
523222.3 ; 2.381563
523237.0 ; 2.37965
523251.7 ; 2.377963
523281.1 ; 2.37506
523314.8 ; 2.372252
523348.4 ; 2.369803
523415.7 ; 2.36553
523483.0 ; 2.36173
523550.2 ; 2.358211
523583.8 ; 2.356523
523718.4 ; 2.350049
523852.9 ; 2.343884
524121.9 ; 2.332062
524929.1 ; 2.299135
525332.7 ; 2.284389
525736.2 ; 2.271987
526005.3 ; 2.266342
526173.5 ; 2.264886
526341.6 ; 2.266297
526425.7 ; 2.268722
526509.8 ; 2.272873
526593.9 ; 2.279441
526677.9 ; 2.289503
526720.0 ; 2.296531
526762.0 ; 2.305285
526804.1 ; 2.316308
526846.1 ; 2.330241
526888.2 ; 2.348142
526930.2 ; 2.371365
526972.3 ; 2.40204
526993.3 ; 2.421032
527014.3 ; 2.443365
527037.5 ; 2.47286
527060.6 ; 2.508533
527083.7 ; 2.552359
527106.8 ; 2.606965
527129.9 ; 2.676138
527141.5 ; 2.71803
527153.0 ; 2.765456
527164.6 ; 2.820381
527176.1 ; 2.883261
527187.7 ; 2.957011
527199.2 ; 3.042745
527210.8 ; 3.145154
527222.4 ; 3.267793
527234.0 ; 3.416248
527245.5 ; 3.596287
527257.1 ; 3.821242
527268.6 ; 4.101237
527274.4 ; 4.269866
527280.2 ; 4.46091
527286.0 ; 4.678079
527291.7 ; 4.921139
527297.2 ; 5.187953
527302.7 ; 5.491282
527308.2 ; 5.836324
527313.6 ; 6.220961
527319.1 ; 6.664783
527324.5 ; 7.156361
527330.0 ; 7.717521
527335.4 ; 8.329325
527346.3 ; 9.736876
527357.2 ; 11.30705
527368.1 ; 12.87243
527379.0 ; 14.17988
527387.5 ; 14.84274
527396.0 ; 15.08219
527401.0 ; 15.00648
527406.0 ; 14.77295
527411.0 ; 14.39376
527415.9 ; 13.89943
527425.9 ; 12.61356
527435.8 ; 11.15346
527445.8 ; 9.683759
527455.7 ; 8.364035
527465.7 ; 7.230298
527470.7 ; 6.742933
527475.6 ; 6.314532
527481.5 ; 5.858762
527487.4 ; 5.46228
527493.3 ; 5.118023
527499.1 ; 4.823853
527505.0 ; 4.563386
527510.8 ; 4.340016
527516.7 ; 4.141198
527522.5 ; 3.969611
527534.3 ; 3.679922
527546.0 ; 3.453843
527557.7 ; 3.273118
527569.4 ; 3.126715
527579.6 ; 3.020812
527589.7 ; 2.93178
527599.8 ; 2.8555
527609.9 ; 2.789618
527620.1 ; 2.73176
527630.2 ; 2.68162
527650.4 ; 2.598429
527670.7 ; 2.532507
527690.9 ; 2.479916
527711.2 ; 2.436888
527731.4 ; 2.401555
527749.6 ; 2.37473
527767.7 ; 2.351828
527803.9 ; 2.314784
527840.1 ; 2.28635
527876.3 ; 2.263728
527912.5 ; 2.245447
527948.7 ; 2.230431
527984.9 ; 2.217888
528021.1 ; 2.20725
528093.6 ; 2.190112
528166.0 ; 2.176851
528238.5 ; 2.166207
528310.9 ; 2.1572
528455.8 ; 2.142567
528600.7 ; 2.130672
528745.6 ; 2.120339
528890.5 ; 2.110994
529180.3 ; 2.09375
529470.1 ; 2.077614
529759.9 ; 2.062087
530203.2 ; 2.039638
530424.8 ; 2.029625
530646.4 ; 2.021553
530799.8 ; 2.018297
530953.2 ; 2.018776
531029.9 ; 2.021423
531106.6 ; 2.026628
531183.3 ; 2.035565
531260.0 ; 2.050745
531332.5 ; 2.07426
531368.8 ; 2.091212
531405.0 ; 2.113127
531441.3 ; 2.141889
531477.5 ; 2.179807
531513.7 ; 2.231693
531531.8 ; 2.264889
531549.9 ; 2.304441
531569.1 ; 2.355169
531588.3 ; 2.417531
531607.5 ; 2.495196
531626.6 ; 2.592751
531645.8 ; 2.718529
531655.4 ; 2.795049
531665.0 ; 2.883057
531674.6 ; 2.984981
531684.2 ; 3.103897
531693.8 ; 3.243681
531703.3 ; 3.407358
531715.1 ; 3.655098
531726.8 ; 3.963878
531738.5 ; 4.356448
531744.4 ; 4.594808
531750.2 ; 4.861074
531756.1 ; 5.169367
531761.9 ; 5.514548
531767.8 ; 5.914291
531773.6 ; 6.360717
531779.5 ; 6.874564
531785.3 ; 7.442468
531797.0 ; 8.781815
531826.0 ; 12.77318
531833.3 ; 13.67112
531840.5 ; 14.37871
531847.8 ; 14.84909
531855.0 ; 15.02352
531864.4 ; 14.79365
531873.7 ; 14.09801
531883.1 ; 13.03647
531892.4 ; 11.78235
531911.1 ; 9.207573
531920.5 ; 8.07409
531929.8 ; 7.111412
531935.4 ; 6.608889
531940.9 ; 6.168558
531946.5 ; 5.770208
531952.0 ; 5.423425
531957.6 ; 5.110726
531963.1 ; 4.838687
531974.1 ; 4.38238
531985.2 ; 4.016812
531996.2 ; 3.726007
532007.3 ; 3.487574
532018.3 ; 3.293376
532027.0 ; 3.163359
532035.7 ; 3.050349
532053.1 ; 2.864756
532070.5 ; 2.720007
532087.8 ; 2.605542
532105.2 ; 2.512434
532122.6 ; 2.436081
532140.0 ; 2.372703
532157.3 ; 2.319784
532176.3 ; 2.270675
532195.2 ; 2.229113
532233.1 ; 2.16234
532271.0 ; 2.11159
532308.9 ; 2.071825
532346.8 ; 2.039819
532384.7 ; 2.013471
532460.5 ; 1.972467
532511.1 ; 1.950676
532561.6 ; 1.93208
532662.7 ; 1.901236
532763.8 ; 1.875832
532864.8 ; 1.853873
532934.3 ; 1.840317
533003.8 ; 1.828119
533073.3 ; 1.817788
533142.7 ; 1.810899
533196.4 ; 1.810178
533223.3 ; 1.8125
533250.1 ; 1.817635
533277.0 ; 1.826886
533303.8 ; 1.84224
533330.7 ; 1.867581
533344.1 ; 1.885758
533357.5 ; 1.909121
533370.2 ; 1.937553
533382.8 ; 1.973787
533395.4 ; 2.02075
533408.0 ; 2.082409
533420.7 ; 2.165494
533427.0 ; 2.217238
533433.3 ; 2.277969
533439.6 ; 2.349667
533445.9 ; 2.434823
533452.2 ; 2.536581
533458.5 ; 2.6589
533467.0 ; 2.865465
533475.5 ; 3.134178
533479.8 ; 3.299864
533484.0 ; 3.484569
533488.2 ; 3.694665
533492.4 ; 3.932876
533500.9 ; 4.510717
533509.3 ; 5.216642
533517.8 ; 6.06022
533526.2 ; 6.983752
533534.2 ; 7.878675
533542.1 ; 8.687242
533550.1 ; 9.329667
533558.0 ; 9.703897
533562.6 ; 9.780878
533569.3 ; 9.700855
533576.0 ; 9.408578
533582.7 ; 8.942031
533589.3 ; 8.362894
533602.6 ; 7.0507
533609.3 ; 6.407089
533615.9 ; 5.823955
533624.0 ; 5.196746
533632.0 ; 4.677732
533640.1 ; 4.246594
533648.1 ; 3.90068
533656.2 ; 3.616522
533664.2 ; 3.387829
533672.3 ; 3.197634
533680.3 ; 3.04188
533687.9 ; 2.917321
533695.4 ; 2.812351
533702.9 ; 2.72189
533710.4 ; 2.643345
533725.4 ; 2.514227
533740.4 ; 2.41306
533755.5 ; 2.33149
533770.5 ; 2.265212
533785.5 ; 2.209975
533800.5 ; 2.163277
533817.7 ; 2.117944
533834.9 ; 2.079482
533869.2 ; 2.017803
533903.6 ; 1.970125
533937.9 ; 1.931888
533972.3 ; 1.899848
534006.6 ; 1.872579
534075.3 ; 1.827465
534161.2 ; 1.782088
534247.1 ; 1.742997
534418.8 ; 1.672648
534607.8 ; 1.595276
534796.7 ; 1.507587
534891.2 ; 1.4566
534985.6 ; 1.398586
535080.1 ; 1.331168
535174.5 ; 1.251666
535269.0 ; 1.155083
535316.3 ; 1.098294
535363.5 ; 1.034707
535410.8 ; 0.9627484
535458.0 ; 0.8811738
535505.2 ; 0.7880703
535552.4 ; 0.6816172
535577.1 ; 0.6201822
535601.8 ; 0.5546809
535626.5 ; 0.4850454
535651.2 ; 0.4118529
535675.9 ; 0.3364284
535700.6 ; 0.2612246
535725.3 ; 0.1906305
535737.6 ; 0.1594098
535749.9 ; 0.132602
535759.6 ; 0.1157941
535764.5 ; 0.1091482
535769.3 ; 0.1040526
535774.2 ; 0.1004794
535779.0 ; 0.09877069
535783.8 ; 0.09904678
535788.6 ; 0.1015369
535794.2 ; 0.1075734
535799.7 ; 0.1171827
535805.3 ; 0.1311775
535810.8 ; 0.1495485
535816.4 ; 0.173505
535821.9 ; 0.2027556
535827.4 ; 0.2382673
535832.9 ; 0.2806529
535836.5 ; 0.3124196
535840.0 ; 0.3465552
535847.0 ; 0.4250984
535854.0 ; 0.5183885
535861.0 ; 0.6275941
535868.0 ; 0.7537122
535875.0 ; 0.8974877
535882.0 ; 1.059327
535889.0 ; 1.239208
535897.1 ; 1.469134
535905.1 ; 1.717413
535921.1 ; 2.264572
535937.1 ; 2.848349
535953.1 ; 3.422952
535965.2 ; 3.82286
535977.2 ; 4.17153
535989.2 ; 4.46132
536001.2 ; 4.687032
536013.2 ; 4.849053
536025.2 ; 4.952185
536049.2 ; 5.013838
536075.7 ; 4.93021
536088.9 ; 4.854296
536102.1 ; 4.765829
536115.3 ; 4.670219
536128.5 ; 4.571443
536141.7 ; 4.472314
536154.9 ; 4.374755
536181.3 ; 4.188876
536207.7 ; 4.018871
536234.1 ; 3.865802
536260.5 ; 3.728913
536280.9 ; 3.633291
536301.3 ; 3.545685
536342.1 ; 3.391743
536382.9 ; 3.261737
536423.7 ; 3.150009
536464.5 ; 3.053601
536505.3 ; 2.969808
536546.1 ; 2.89641
536586.9 ; 2.831654
536663.7 ; 2.72854
536740.5 ; 2.644814
536817.3 ; 2.575474
536894.1 ; 2.51705
537047.7 ; 2.426028
537201.3 ; 2.361382
537355.0 ; 2.318597
537508.6 ; 2.297866
537671.8 ; 2.306068
537753.4 ; 2.326451
537835.0 ; 2.362315
537916.6 ; 2.419475
537998.2 ; 2.504357
538079.8 ; 2.635112
538120.6 ; 2.723893
538161.4 ; 2.833478
538211.8 ; 3.005794
538262.2 ; 3.232151
538312.6 ; 3.532055
538363.0 ; 3.932744
538388.2 ; 4.182047
538413.4 ; 4.471367
538438.6 ; 4.80699
538463.8 ; 5.195571
538489.0 ; 5.643056
538514.2 ; 6.154461
538539.4 ; 6.73733
538564.5 ; 7.392233
538650.8 ; 9.942493
538693.9 ; 11.08312
538715.5 ; 11.50582
538737.0 ; 11.78661
538765.8 ; 11.91517
538790.7 ; 11.79742
538815.5 ; 11.49454
538865.1 ; 10.5028
538914.7 ; 9.310926
538964.3 ; 8.167427
539013.9 ; 7.179179
539038.7 ; 6.750934
539063.5 ; 6.365455
539113.1 ; 5.709981
539162.7 ; 5.184135
539216.5 ; 4.728572
539270.3 ; 4.3647
539324.1 ; 4.070586
539377.9 ; 3.829895
539431.7 ; 3.630513
539485.5 ; 3.463427
539539.3 ; 3.321887
539593.0 ; 3.201748
539710.4 ; 2.991478
539827.8 ; 2.831375
539945.2 ; 2.707171
540062.5 ; 2.607286
540297.2 ; 2.45672
540531.9 ; 2.347453
540766.6 ; 2.262964
541001.3 ; 2.193367
541470.7 ; 2.083189
541881.5 ; 2.003574
542292.3 ; 1.930507
542703.1 ; 1.858107
542908.5 ; 1.820254
543113.9 ; 1.780276
543270.4 ; 1.747583
543426.9 ; 1.712454
543505.2 ; 1.69388
543583.4 ; 1.674715
543661.6 ; 1.655214
543700.7 ; 1.645597
543739.8 ; 1.63636
543764.3 ; 1.630989
543788.7 ; 1.626246
543813.2 ; 1.622509
543825.4 ; 1.621259
543837.6 ; 1.620634
543848.0 ; 1.620805
543858.4 ; 1.621917
543868.8 ; 1.624437
543879.2 ; 1.629251
543884.4 ; 1.633052
543889.6 ; 1.63832
543894.8 ; 1.645771
543900.0 ; 1.65656
543902.6 ; 1.663745
543905.2 ; 1.672521
543907.8 ; 1.683271
543910.4 ; 1.696461
543913.0 ; 1.712648
543915.6 ; 1.732483
543918.2 ; 1.756719
543920.7 ; 1.784958
543922.7 ; 1.811593
543924.7 ; 1.842304
543926.7 ; 1.877552
543928.7 ; 1.9178
543930.7 ; 1.963498
543932.7 ; 2.015068
543934.7 ; 2.072885
543936.6 ; 2.133878
543938.6 ; 2.204677
543940.6 ; 2.282346
543944.6 ; 2.458029
543948.6 ; 2.658706
543952.5 ; 2.873435
543959.9 ; 3.302316
543963.6 ; 3.507438
543967.2 ; 3.686645
543971.2 ; 3.84935
543975.1 ; 3.959489
543977.9 ; 4.004044
543980.7 ; 4.017524
543985.3 ; 3.97122
543989.8 ; 3.848431
543994.8 ; 3.637516
543999.7 ; 3.378108
544009.6 ; 2.803229
544014.5 ; 2.539809
544017.0 ; 2.418063
544019.4 ; 2.310662
544022.3 ; 2.194
544025.1 ; 2.095171
544027.9 ; 2.009586
544030.7 ; 1.936511
544033.6 ; 1.872924
544036.4 ; 1.821978
544039.2 ; 1.780014
544042.0 ; 1.745768
544044.9 ; 1.717156
544047.7 ; 1.695025
544050.5 ; 1.677311
544053.3 ; 1.66318
544056.2 ; 1.651574
544059.0 ; 1.642697
544064.6 ; 1.630019
544070.2 ; 1.622008
544075.8 ; 1.617025
544081.5 ; 1.614063
544087.1 ; 1.612658
544098.4 ; 1.613177
544114.0 ; 1.619683
544129.5 ; 1.632181
544145.0 ; 1.651114
544160.5 ; 1.677662
544176.1 ; 1.71399
544191.6 ; 1.762411
544207.1 ; 1.827051
544222.6 ; 1.91348
544238.2 ; 2.030515
544253.7 ; 2.188163
544269.2 ; 2.40362
544277.0 ; 2.541066
544284.7 ; 2.700671
544292.5 ; 2.89111
544300.2 ; 3.112634
544308.0 ; 3.376871
544315.7 ; 3.683289
544323.5 ; 4.04631
544331.2 ; 4.462436
544339.0 ; 4.946802
544346.7 ; 5.488265
544363.3 ; 6.84514
544379.9 ; 8.327911
544388.2 ; 9.029493
544396.5 ; 9.645197
544404.8 ; 10.13169
544413.0 ; 10.45199
544421.3 ; 10.59485
544433.6 ; 10.47302
544445.8 ; 10.01925
544458.1 ; 9.33881
544470.3 ; 8.562494
544482.6 ; 7.774776
544494.8 ; 7.048964
544507.0 ; 6.406754
544519.2 ; 5.854567
544527.7 ; 5.520377
544536.2 ; 5.2238
544544.7 ; 4.960901
544553.1 ; 4.730309
544561.6 ; 4.522826
544570.0 ; 4.340013
544586.9 ; 4.027834
544603.8 ; 3.77504
544620.7 ; 3.568093
544637.6 ; 3.39694
544654.5 ; 3.254001
544669.5 ; 3.146123
544684.4 ; 3.05347
544714.3 ; 2.902304
544744.2 ; 2.786914
544774.0 ; 2.697518
544803.9 ; 2.62766
544833.7 ; 2.574325
544863.6 ; 2.534508
544893.4 ; 2.50669
544925.2 ; 2.488834
544957.0 ; 2.482544
545000.8 ; 2.492722
545044.6 ; 2.5261
545088.4 ; 2.586069
545132.1 ; 2.678156
545175.9 ; 2.811736
545219.7 ; 3.000184
545263.5 ; 3.263785
545285.4 ; 3.432763
545307.2 ; 3.632042
545335.5 ; 3.947282
545363.8 ; 4.34206
545392.1 ; 4.835706
545420.3 ; 5.452859
545448.6 ; 6.236142
545476.8 ; 7.21371
545505.1 ; 8.418736
545533.3 ; 9.840649
545593.2 ; 13.12814
545623.1 ; 14.39451
545638.1 ; 14.7775
545653.0 ; 14.94868
545668.0 ; 14.90431
545683.0 ; 14.66289
545715.1 ; 13.71122
545747.2 ; 12.61668
545779.3 ; 11.759
545811.3 ; 11.19322
545843.4 ; 10.69312
545875.4 ; 10.06704
545907.5 ; 9.304758
545923.5 ; 8.903344
545939.5 ; 8.50429
545967.5 ; 7.838302
545995.5 ; 7.235816
546023.5 ; 6.705132
546051.4 ; 6.245775
546079.4 ; 5.847584
546107.4 ; 5.501614
546135.4 ; 5.200115
546163.3 ; 4.937956
546191.3 ; 4.707403
546219.3 ; 4.504409
546247.3 ; 4.324786
546275.3 ; 4.165065
546331.3 ; 3.894315
546387.2 ; 3.674883
546443.2 ; 3.495467
546499.1 ; 3.343453
546555.1 ; 3.214223
546611.0 ; 3.103725
546715.0 ; 2.935592
546818.9 ; 2.803063
546922.8 ; 2.695977
547026.7 ; 2.607603
547130.6 ; 2.533215
547234.5 ; 2.470728
547442.3 ; 2.366776
547666.1 ; 2.280406
547889.9 ; 2.211018
548337.5 ; 2.104127
548785.1 ; 2.023533
549232.7 ; 1.95721
549744.3 ; 1.892774
550000.0 ; 1.863516
550500.0 ; 1.810126
551000.0 ; 1.760445
551195.2 ; 1.742002
551390.3 ; 1.724365
551585.4 ; 1.708139
551683.0 ; 1.701066
551780.5 ; 1.695287
551826.4 ; 1.69326
551906.8 ; 1.691411
551947.0 ; 1.691653
551987.1 ; 1.692991
552027.3 ; 1.695982
552067.4 ; 1.701242
552107.6 ; 1.709835
552127.7 ; 1.715874
552147.7 ; 1.72342
552169.3 ; 1.73376
552190.8 ; 1.746977
552212.3 ; 1.764026
552233.8 ; 1.786194
552255.4 ; 1.815691
552266.2 ; 1.834114
552276.9 ; 1.85546
552287.7 ; 1.880799
552298.4 ; 1.910515
552309.2 ; 1.946286
552319.9 ; 1.988915
552330.7 ; 2.041178
552341.5 ; 2.105432
552352.3 ; 2.185492
552363.0 ; 2.285795
552373.8 ; 2.41623
552379.2 ; 2.496002
552384.5 ; 2.58623
552389.9 ; 2.692795
552395.3 ; 2.81723
552400.7 ; 2.963394
552406.0 ; 3.132573
552410.0 ; 3.280432
552413.9 ; 3.444177
552417.9 ; 3.635223
552421.8 ; 3.847229
552425.8 ; 4.094633
552429.7 ; 4.368631
552433.6 ; 4.678466
552437.5 ; 5.027293
552441.5 ; 5.428246
552445.4 ; 5.862878
552453.3 ; 6.87414
552461.2 ; 8.035902
552469.0 ; 9.2632
552476.8 ; 10.45845
552484.5 ; 11.46706
552492.3 ; 12.17091
552496.2 ; 12.3661
552500.0 ; 12.44413
552506.0 ; 12.33674
552511.9 ; 11.96896
552517.9 ; 11.3669
552523.8 ; 10.60662
552535.7 ; 8.825016
552541.7 ; 7.921347
552547.6 ; 7.088149
552553.8 ; 6.299417
552560.0 ; 5.612667
552566.2 ; 5.028749
552572.4 ; 4.540314
552578.6 ; 4.13572
552584.8 ; 3.801959
552591.0 ; 3.526518
552597.1 ; 3.301694
552602.8 ; 3.125118
552608.5 ; 2.974848
552614.2 ; 2.846104
552619.9 ; 2.73505
552625.6 ; 2.638624
552631.3 ; 2.554371
552642.6 ; 2.415962
552654.0 ; 2.305736
552665.4 ; 2.217204
552676.8 ; 2.144946
552688.1 ; 2.085607
552699.0 ; 2.037397
552709.8 ; 1.996552
552720.7 ; 1.960944
552731.5 ; 1.930205
552753.2 ; 1.87915
552774.8 ; 1.839041
552796.5 ; 1.80654
552818.1 ; 1.779935
552839.8 ; 1.757577
552861.4 ; 1.738691
552882.1 ; 1.723101
552902.7 ; 1.709542
552944.0 ; 1.68667
552985.3 ; 1.668065
553026.6 ; 1.652545
553067.9 ; 1.639272
553109.2 ; 1.627673
553191.8 ; 1.608061
553307.4 ; 1.58562
553423.0 ; 1.566571
553538.6 ; 1.549546
553654.2 ; 1.533774
553885.4 ; 1.504361
554116.6 ; 1.476277
554645.1 ; 1.413166
555124.1 ; 1.354744
555603.1 ; 1.294321
556082.1 ; 1.232814
556321.6 ; 1.202716
556441.3 ; 1.188177
556561.0 ; 1.174239
556610.6 ; 1.168646
556635.4 ; 1.165888
556647.8 ; 1.16452
556660.1 ; 1.163185
556667.6 ; 1.162416
556671.4 ; 1.162064
556675.1 ; 1.16177
556678.9 ; 1.161552
556682.6 ; 1.161473
556684.5 ; 1.161508
556686.4 ; 1.16161
556688.3 ; 1.161797
556690.1 ; 1.162069
556692.0 ; 1.162479
556693.9 ; 1.16304
556695.8 ; 1.163784
556697.6 ; 1.164687
556699.5 ; 1.165886
556701.4 ; 1.167381
556703.3 ; 1.169215
556705.1 ; 1.171312
556707.0 ; 1.173954
556708.9 ; 1.177086
556710.8 ; 1.180763
556712.6 ; 1.184796
556714.5 ; 1.189678
556716.3 ; 1.194935
556718.2 ; 1.201185
556720.0 ; 1.207794
556722.5 ; 1.218104
556724.9 ; 1.229231
556727.4 ; 1.242048
556729.8 ; 1.255424
556739.6 ; 1.316704
556744.3 ; 1.345744
556748.9 ; 1.370305
556751.6 ; 1.381869
556754.3 ; 1.390746
556757.1 ; 1.39673
556758.5 ; 1.398405
556759.7 ; 1.399119
556760.0 ; 1.399192
556761.2 ; 1.399065
556762.5 ; 1.398169
556765.0 ; 1.394268
556769.5 ; 1.380498
556773.4 ; 1.362594
556777.2 ; 1.341233
556778.8 ; 1.331446
556782.1 ; 1.310431
556788.2 ; 1.271373
556791.3 ; 1.252727
556794.3 ; 1.236063
556797.4 ; 1.220568
556800.4 ; 1.207393
556803.4 ; 1.196043
556804.9 ; 1.191038
556806.4 ; 1.186462
556807.9 ; 1.182298
556809.3 ; 1.178766
556810.7 ; 1.175556
556812.1 ; 1.172651
556813.6 ; 1.169852
556815.0 ; 1.167512
556816.4 ; 1.165413
556817.8 ; 1.163536
556819.3 ; 1.161749
556820.7 ; 1.16027
556822.1 ; 1.158955
556823.5 ; 1.157787
556825.0 ; 1.156683
556826.4 ; 1.155772
556827.8 ; 1.154964
556829.2 ; 1.154247
556830.7 ; 1.153567
556832.1 ; 1.153003
556834.9 ; 1.152047
556837.8 ; 1.151247
556840.6 ; 1.15061
556843.5 ; 1.150052
556846.3 ; 1.149585
556852.0 ; 1.148779
556858.6 ; 1.147986
556865.1 ; 1.147285
556878.1 ; 1.14601
556891.1 ; 1.144842
556943.1 ; 1.14081
557060.3 ; 1.134535
557177.4 ; 1.13239
557288.1 ; 1.135194
557398.7 ; 1.144524
557509.4 ; 1.162873
557620.0 ; 1.19377
557730.7 ; 1.242489
557841.3 ; 1.314197
557952.0 ; 1.424645
558007.3 ; 1.499146
558062.6 ; 1.5906
558110.4 ; 1.686462
558158.1 ; 1.801203
558205.9 ; 1.939593
558253.6 ; 2.105951
558301.4 ; 2.306701
558349.1 ; 2.554128
558373.0 ; 2.699186
558396.9 ; 2.860976
558420.8 ; 3.041993
558444.6 ; 3.244901
558468.8 ; 3.479394
558492.9 ; 3.747283
558517.0 ; 4.057922
558541.1 ; 4.423595
558565.3 ; 4.864501
558577.4 ; 5.120868
558589.4 ; 5.404658
558601.5 ; 5.726357
558613.5 ; 6.087702
558625.6 ; 6.503733
558637.6 ; 6.978997
558651.1 ; 7.606081
558664.6 ; 8.354181
558678.1 ; 9.24926
558691.5 ; 10.30619
558705.0 ; 11.55208
558718.5 ; 12.96282
558745.4 ; 15.94245
558754.8 ; 16.86034
558764.2 ; 17.60601
558773.6 ; 18.11653
558783.0 ; 18.34737
558791.1 ; 18.30821
558799.1 ; 18.0606
558807.1 ; 17.62842
558815.1 ; 17.04622
558847.1 ; 14.02435
558863.2 ; 12.54439
558879.2 ; 11.28118
558895.2 ; 10.24403
558911.2 ; 9.407637
558922.8 ; 8.9047
558934.4 ; 8.472151
558946.0 ; 8.097097
558957.5 ; 7.771334
558969.1 ; 7.480357
558980.6 ; 7.22215
559003.7 ; 6.773168
559026.9 ; 6.389661
559050.0 ; 6.052892
559073.1 ; 5.748049
559096.2 ; 5.467594
559123.2 ; 5.164117
559150.1 ; 4.883119
559177.0 ; 4.620416
559203.9 ; 4.374404
559257.7 ; 3.928478
559311.5 ; 3.53157
559365.4 ; 3.18636
559419.2 ; 2.88095
559473.0 ; 2.611827
559526.8 ; 2.374546
559619.0 ; 2.029548
559711.1 ; 1.746786
559803.3 ; 1.512886
559895.4 ; 1.318504
559953.3 ; 1.213861
560011.1 ; 1.121795
560068.9 ; 1.041747
560126.7 ; 0.9737731
560184.5 ; 0.9183979
560242.3 ; 0.8765431
560300.1 ; 0.8492476
560357.9 ; 0.8396576
560422.5 ; 0.8527688
560487.0 ; 0.8957332
560519.3 ; 0.9304041
560551.6 ; 0.9750265
560583.9 ; 1.030672
560616.1 ; 1.098257
560648.4 ; 1.179386
560680.7 ; 1.275262
560713.0 ; 1.387423
560745.2 ; 1.517
560777.5 ; 1.666589
560809.8 ; 1.837897
560842.1 ; 2.033078
560874.3 ; 2.253911
560921.7 ; 2.633301
560969.0 ; 3.08739
561016.4 ; 3.635424
561063.7 ; 4.29979
561111.1 ; 5.113435
561134.8 ; 5.592165
561158.4 ; 6.131141
561182.1 ; 6.741681
561205.7 ; 7.425805
561229.4 ; 8.195729
561253.0 ; 9.046065
561323.5 ; 11.83454
561358.8 ; 13.09505
561376.4 ; 13.57929
561394.0 ; 13.92744
561417.5 ; 14.15454
561439.3 ; 14.12086
561461.1 ; 13.87868
561504.7 ; 12.96431
561548.3 ; 11.83843
561591.8 ; 10.75319
561635.4 ; 9.822996
561678.9 ; 9.072046
561722.5 ; 8.461681
561766.0 ; 7.960335
561802.2 ; 7.610802
561838.3 ; 7.314528
561874.4 ; 7.052833
561910.5 ; 6.820002
561982.8 ; 6.422375
562055.0 ; 6.092802
562127.3 ; 5.8112
562199.5 ; 5.5661
562271.7 ; 5.349103
562343.9 ; 5.155692
562423.4 ; 4.965837
562502.9 ; 4.792488
562582.4 ; 4.634257
562661.8 ; 4.492174
562820.7 ; 4.2409
562979.6 ; 4.028704
563138.5 ; 3.845218
563297.4 ; 3.686612
563615.2 ; 3.424557
563962.0 ; 3.200958
564308.7 ; 3.023598
564489.3 ; 2.945976
564669.9 ; 2.877376
564760.2 ; 2.847204
564850.5 ; 2.820547
564940.8 ; 2.798706
564985.9 ; 2.790419
565031.0 ; 2.784861
565088.8 ; 2.783459
565117.7 ; 2.786311
565146.6 ; 2.792583
565175.5 ; 2.803469
565204.4 ; 2.821069
565233.3 ; 2.848729
565247.7 ; 2.867788
565262.1 ; 2.891578
565276.6 ; 2.921649
565291.0 ; 2.959393
565305.5 ; 3.007868
565319.9 ; 3.070015
565334.4 ; 3.152178
565341.6 ; 3.202753
565348.8 ; 3.261646
